ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
91403051,Photo,Kea,Nestor notabilis,,Cameron Eckert,2018-02-27,2018,2,27,1536,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,Adult,,Unspecified,"","",,,,,,,S43242114,"",,,phone pic at cafe kea.,,Nestor notabilis,kea1,Species,11517,,3.00,1,,2270,3163
91317561,Photo,Kea,Nestor notabilis,,Micheline Bisson,2018-02-05,2018,2,5,1400,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S43952251,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,1440,1920
91076501,Photo,Kea,Nestor notabilis,,Glenn Kincaid,2018-03-23,2018,3,23,824,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,"",,Unspecified,"","",,,,,,,S43902807,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,3153,4204
90078061,Photo,Kea,Nestor notabilis,,Doug Cooper,2015-11-19,2015,11,19,900,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass NP (general - please use more specific locations if possible)",-42.9428430,171.5621320,"",,Unspecified,"","",,,,,,,S25909334,"",,,,Hanging out near washrooms.,Nestor notabilis,kea1,Species,11517,,3.50,2,,2837,4256
90078021,Photo,Kea,Nestor notabilis,,Doug Cooper,2015-11-19,2015,11,19,900,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass NP (general - please use more specific locations if possible)",-42.9428430,171.5621320,"",,Unspecified,"","",,,,,,,S25909334,"",,,,Hanging out near washrooms.,Nestor notabilis,kea1,Species,11517,,4.00,2,,2581,3871
89260761,Photo,Kea,Nestor notabilis,,Gus  Go,2017-05-05,2017,5,5,1000,New Zealand,NZ-STL-073,Southland,Southland District,Milford Sound--Foreshore Boardwalk,-44.6713615,167.9284930,"",,Unspecified,"","",,,,,,,S41835306,"",,,,,Nestor notabilis,kea1,Species,11517,,3.00,1,,3456,5184
87884031,Photo,Kea,Nestor notabilis,,Rachel Hufton,2018-02-23,2018,2,23,800,New Zealand,NZ-OTA-070,Otago,Queenstown-Lakes District,"Crucible Basin, Makarora",-44.1751174,169.0059605,Immature Male,,Unspecified,"","",,,,,,,S43274805,"",,,,4 fledglings others only observed in flight and therefore not aged,Nestor notabilis,kea1,Species,11517,,5.00,1,,3647,5472
87883721,Photo,Kea,Nestor notabilis,,Rachel Hufton,2018-02-23,2018,2,23,800,New Zealand,NZ-OTA-070,Otago,Queenstown-Lakes District,"Crucible Basin, Makarora",-44.1751174,169.0059605,Immature,,Unspecified,"","",,,,,,,S43274805,"",,,,4 fledglings others only observed in flight and therefore not aged,Nestor notabilis,kea1,Species,11517,,1.00,1,,3648,5472
87160431,Photo,Kea,Nestor notabilis,,Eduardo Carranza,2014-12-21,2014,12,21,1530,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Monkey Creek,-44.8003676,168.0215979,"",,Unspecified,"","",,,,,,,S43117903,"",,,,,Nestor notabilis,kea1,Species,11517,,4.25,4,,2176,3264
87160321,Photo,Kea,Nestor notabilis,,Eduardo Carranza,2014-12-21,2014,12,21,1530,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Monkey Creek,-44.8003676,168.0215979,"",,Unspecified,"","",,,,,,,S43117903,"",,,,,Nestor notabilis,kea1,Species,11517,,4.25,4,,2448,3264
86895371,Photo,Kea,Nestor notabilis,,Oliver Tan,2018-02-21,2018,2,21,1645,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Monkey Creek,-44.8003676,168.0215979,"",,Unspecified,"","",,,,,,,S43054314,"",,,Ringed Red 6,,Nestor notabilis,kea1,Species,11517,,2.00,1,,3888,5184
86895321,Photo,Kea,Nestor notabilis,,Oliver Tan,2018-02-21,2018,2,21,1645,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Monkey Creek,-44.8003676,168.0215979,"",,Unspecified,"","",,,,,,,S43054314,"",,,,,Nestor notabilis,kea1,Species,11517,,1.00,1,,3888,5184
86096521,Photo,Kea,Nestor notabilis,,Shelley Altman,2014-01-03,2014,1,3,0,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--lower Gertrude Valley,-44.7670595,168.0028009,"",,Unspecified,"","",,,,,,,S42835249,"",,,,,Nestor notabilis,kea1,Species,11517,,3.50,2,,3240,4320
85250051,Photo,Kea,Nestor notabilis,,Glenn Kincaid,2008-11-29,2008,11,29,0,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Railway Station",-42.9440306,171.5644741,"",,Unspecified,"","",,,,,,,S42622105,"",,,,,Nestor notabilis,kea1,Species,11517,,4.71,7,,2304,3072
84823821,Photo,Kea,Nestor notabilis,,Janet Washbon,2018-02-05,2018,2,5,1230,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Monkey Creek,-44.8003676,168.0215979,"",,Unspecified,"","",,,,,,,S42527329,"",,,,,Nestor notabilis,kea1,Species,11517,,2.50,2,,2764,2073
83017981,Photo,Kea,Nestor notabilis,,Richard Schofield,2018-01-22,2018,1,22,610,New Zealand,NZ-CAN-065,Canterbury,Mackenzie District,Mueller Hut,-43.7209847,170.0646472,"",,Unspecified,"","",,,,,,,S42162806,"",,,,,Nestor notabilis,kea1,Species,11517,,3.00,1,,1200,1800
81831241,Photo,Kea,Nestor notabilis,,Oscar Thomas,2017-06-05,2017,6,5,1315,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Monkey Creek,-44.8003676,168.0215979,Immature,,Unspecified,"","",,,,,,,S37396781,"",,,,,Nestor notabilis,kea1,Species,11517,,4.60,5,,2399,3570
81704111,Photo,Kea,Nestor notabilis,,Tamas Zeke,2002-01-16,2002,1,16,0,New Zealand,NZ-WTC-057,West Coast,Westland District,Fox Glacier Village,-43.4613465,170.0165176,Adult,,Unspecified,"","",,,,,,,S37283826,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,2,,1126,1628
81702751,Photo,Kea,Nestor notabilis,,Tamas Zeke,2002-01-08,2002,1,8,0,New Zealand,NZ-CAN-065,Canterbury,Mackenzie District,Tasman Delta,-43.9012321,170.1571083,Adult,,Unspecified,"","",,,,,,,S37636584,"",,,,,Nestor notabilis,kea1,Species,11517,,1.00,1,,996,834
80390511,Photo,Kea,Nestor notabilis,,Cheryl Kelly,2018-01-02,2018,1,2,1330,New Zealand,NZ-STL-073,Southland,Southland District,Monkey Creek Viewpoint,-44.8012050,168.0214262,"",,Unspecified,"","",,,,,,,S41587989,"",,,,"Kea with band #6 (or 9?) at rest stop under a car.  Went from car to car looking for food, then tried to eat auto upholstery. Obviously used to getting fed by people, but no feeding observed.",Nestor notabilis,kea1,Species,11517,,2.00,1,,4016,6016
80390411,Photo,Kea,Nestor notabilis,,Cheryl Kelly,2018-01-02,2018,1,2,1330,New Zealand,NZ-STL-073,Southland,Southland District,Monkey Creek Viewpoint,-44.8012050,168.0214262,"",,Unspecified,"","",,,,,,,S41587989,"",,,,"Kea with band #6 (or 9?) at rest stop under a car.  Went from car to car looking for food, then tried to eat auto upholstery. Obviously used to getting fed by people, but no feeding observed.",Nestor notabilis,kea1,Species,11517,,2.00,1,,3734,5594
79639611,Photo,Kea,Nestor notabilis,,Steve Kelling,2004-10-17,2004,10,17,1200,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,"",,Unspecified,"","",,,,,,,S7166504,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,2,,3000,2813
79639591,Photo,Kea,Nestor notabilis,,Steve Kelling,2004-10-17,2004,10,17,1200,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,"",,Unspecified,"","",,,,,,,S7166504,"",,,,,Nestor notabilis,kea1,Species,11517,,3.50,2,,2583,3000
79639571,Photo,Kea,Nestor notabilis,,Steve Kelling,2004-10-17,2004,10,17,1200,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,"",,Unspecified,"","",,,,,,,S7166504,"",,,,,Nestor notabilis,kea1,Species,11517,,3.50,2,,1899,3000
79639561,Photo,Kea,Nestor notabilis,,Steve Kelling,2004-10-17,2004,10,17,1200,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,"",,Unspecified,"","",,,,,,,S7166504,"",,,,,Nestor notabilis,kea1,Species,11517,,3.50,2,,3000,2315
79581361,Photo,Kea,Nestor notabilis,,Gérard Cyr,2017-11-27,2017,11,27,1448,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--west Homer Tunnel,-44.7631900,167.9736530,"",,Unspecified,"","",,,,,,,S40773143,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,1,,3864,5152
78873171,Photo,Kea,Nestor notabilis,,Gregg Hitchings,2016-06-11,2016,6,11,1100,New Zealand,NZ-STL-073,Southland,Southland District,"Road to Milford Soun,  NZ",-44.7624992,167.9731464,"",,Unspecified,"","",,,,,,,S41241584,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,1,,329,496
76835211,Photo,Kea,Nestor notabilis,,Lee-Lien WANG,2014-04-03,2014,4,3,900,New Zealand,NZ-STL-073,Southland,Southland District,Milford track--Mintaro Hut to Dumpling Hut,-44.8024718,167.7735643,"",,Unspecified,"","",,,,,,,S40832502,"",,,,,Nestor notabilis,kea1,Species,11517,,3.75,4,,2332,3498
76793161,Photo,Kea,Nestor notabilis,,Bert Frenz,2017-11-07,2017,11,7,827,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,"",,Unspecified,"","",,,,,,,S40824533,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,1,,1279,1920
76792851,Photo,Kea,Nestor notabilis,,Bert Frenz,2017-11-07,2017,11,7,809,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Monkey Creek,-44.8003676,168.0215979,"",,Unspecified,"","",,,,,,,S40824462,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,1,,1280,1920
76740401,Photo,Kea,Nestor notabilis,,Stuart Nicholson,2017-06-05,2017,6,5,1450,New Zealand,NZ-STL-073,Southland,Southland District,West end Homer Tunnel,-44.7631493,167.9729748,Adult,,Unspecified,"","",,,,,,,S37599378,"",,,,Being/had been fed - crisps :-(,Nestor notabilis,kea1,Species,,,3.00,1,,3456,4608
76740351,Photo,Kea,Nestor notabilis,,Stuart Nicholson,2017-06-05,2017,6,5,1450,New Zealand,NZ-STL-073,Southland,Southland District,West end Homer Tunnel,-44.7631493,167.9729748,Adult,,Unspecified,"","",,,,,,,S37599378,"",,,,Being/had been fed - crisps :-(,Nestor notabilis,kea1,Species,,,3.00,1,,3456,4608
76740331,Photo,Kea,Nestor notabilis,,Stuart Nicholson,2017-06-05,2017,6,5,1450,New Zealand,NZ-STL-073,Southland,Southland District,West end Homer Tunnel,-44.7631493,167.9729748,Adult,,Unspecified,"","",,,,,,,S37599378,"",,,,Being/had been fed - crisps :-(,Nestor notabilis,kea1,Species,,,3.00,1,,3456,4608
76701261,Photo,Kea,Nestor notabilis,,James Swim,2017-10-01,2017,10,1,930,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Knobs Flat Conservation Info Centre,-44.9776862,168.0176067,"",,Unspecified,"","",,,,,,,S39489672,"",,,,,Nestor notabilis,kea1,Species,11517,,2.00,1,,2579,3867
76701251,Photo,Kea,Nestor notabilis,,James Swim,2017-10-01,2017,10,1,930,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Knobs Flat Conservation Info Centre,-44.9776862,168.0176067,"",,Unspecified,"","",,,,,,,S39489672,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,2370,3555
76510871,Photo,Kea,Nestor notabilis,,Daniel Murphy,2017-11-04,2017,11,4,0,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,"",,Unspecified,"","",,,,,,,S40772076,"",,,,,Nestor notabilis,kea1,Species,11517,,4.50,2,,3286,4069
76510851,Photo,Kea,Nestor notabilis,,Daniel Murphy,2017-11-04,2017,11,4,0,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,"",,Unspecified,"","",,,,,,,S40772076,"",,,,,Nestor notabilis,kea1,Species,11517,,4.50,2,,3000,3856
76510831,Photo,Kea,Nestor notabilis,,Daniel Murphy,2017-11-04,2017,11,4,0,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,"",,Unspecified,"","",,,,,,,S40772076,"",,,,,Nestor notabilis,kea1,Species,11517,,3.00,1,,3712,4473
75793291,Photo,Kea,Nestor notabilis,,Anonymous,2017-11-13,2017,11,13,935,New Zealand,NZ-STL-073,Southland,Southland District,Routeburn Track--Lake Mackenzie Hut to Routeburn Falls Hut,-44.7270037,168.1715647,Adult,,Unspecified,"","",,,,,,,S40528139,"",,,"Paddy's Lookout.","One was seen from the Hollyford Face, another from Harris Lake and two more from Paddy's Lookout.",Nestor notabilis,kea1,Species,11517,,1.00,3,,952,1375
75793111,Photo,Kea,Nestor notabilis,,Anonymous,2017-11-13,2017,11,13,935,New Zealand,NZ-STL-073,Southland,Southland District,Routeburn Track--Lake Mackenzie Hut to Routeburn Falls Hut,-44.7270037,168.1715647,Adult,,Unspecified,"","",,,,,,,S40528139,"",,,Hollyford Face,"One was seen from the Hollyford Face, another from Harris Lake and two more from Paddy's Lookout.",Nestor notabilis,kea1,Species,11517,,1.00,2,,1073,1444
75792251,Photo,Kea,Nestor notabilis,,Anonymous,2017-11-13,2017,11,13,500,New Zealand,NZ-STL-073,Southland,Southland District,Routeburn Track--Lake Mackenzie Hut,-44.7673470,168.1730970,Adult,,Unspecified,"","",,,,,,,S40527965,"",,,,,Nestor notabilis,kea1,Species,11517,,1.00,3,,737,1112
75786441,Photo,Kea,Nestor notabilis,,Dan Fox,2009-01-27,2009,1,27,850,New Zealand,NZ-STL-073,Southland,Southland District,Milford Highway,-44.8264777,168.1169128,"",,Unspecified,"","",,,,,,,S18157936,"",,,,,Nestor notabilis,kea1,Species,11517,,3.00,2,,2848,4272
75786431,Photo,Kea,Nestor notabilis,,Dan Fox,2009-01-27,2009,1,27,850,New Zealand,NZ-STL-073,Southland,Southland District,Milford Highway,-44.8264777,168.1169128,"",,Unspecified,"","",,,,,,,S18157936,"",,,,,Nestor notabilis,kea1,Species,11517,,3.50,2,,2848,4272
75786411,Photo,Kea,Nestor notabilis,,Dan Fox,2009-01-27,2009,1,27,850,New Zealand,NZ-STL-073,Southland,Southland District,Milford Highway,-44.8264777,168.1169128,"",,Unspecified,"","",,,,,,,S18157936,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,2,,2848,4272
75785541,Photo,Kea,Nestor notabilis,,Dan Fox,2009-01-26,2009,1,26,916,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Doubtful Sound,-45.4570000,167.1516000,"",,Unspecified,"","",,,,,,,S18157945,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,2,,2848,4272
75785531,Photo,Kea,Nestor notabilis,,Dan Fox,2009-01-26,2009,1,26,916,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Doubtful Sound,-45.4570000,167.1516000,"",,Unspecified,"","",,,,,,,S18157945,"",,,,,Nestor notabilis,kea1,Species,11517,,3.00,2,,2848,4272
75785521,Photo,Kea,Nestor notabilis,,Dan Fox,2009-01-26,2009,1,26,916,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Doubtful Sound,-45.4570000,167.1516000,"",,Unspecified,"","",,,,,,,S18157945,"",,,,,Nestor notabilis,kea1,Species,11517,,4.50,2,,2848,4272
75765491,Photo,Kea,Nestor notabilis,,Michael Zielinski,2016-12-31,2016,12,31,1000,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,Unknown,,Unspecified,"","",,,,,,,S40632293,"",,,This guy was hanging out in the parking lot and was our first Kea sighting.,,Nestor notabilis,kea1,Species,11517,,2.00,1,,1368,1513
74586471,Photo,Kea,Nestor notabilis,,Andrew Sides,2010-12-31,2010,12,31,1500,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S40383390,"",,,,,Nestor notabilis,kea1,Species,11517,,4.50,4,,1453,2284
74586451,Photo,Kea,Nestor notabilis,,Andrew Sides,2010-12-31,2010,12,31,1500,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S40383390,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,2,,1700,1943
74586421,Photo,Kea,Nestor notabilis,,Andrew Sides,2010-12-31,2010,12,31,1500,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S40383390,"",,,,,Nestor notabilis,kea1,Species,11517,,4.50,2,,1713,2615
74586391,Photo,Kea,Nestor notabilis,,Andrew Sides,2010-12-31,2010,12,31,1500,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S40383390,"",,,"A Kea's plumage reveals an array of subtle colours as it flies",,Nestor notabilis,kea1,Species,11517,,4.00,3,,1556,2283
69091411,Photo,Kea,Nestor notabilis,,Robert Johnson,2017-02-13,2017,2,13,950,New Zealand,NZ-STL-073,Southland,Southland District,Milford Track--Mackinnon Pass,-44.8026570,167.7719920,Adult,,Unspecified,"","",,,,,,,S39221763,"",,,,,Nestor notabilis,kea1,Species,11517,,3.00,1,,1566,1043
69089531,Photo,Kea,Nestor notabilis,,Robert Johnson,2014-02-12,2014,2,12,1645,New Zealand,NZ-STL-073,Southland,Southland District,Milford Track--Pompolona Lodge,-44.8374606,167.8008413,Immature,,Unspecified,"","",,,,,,,S39221592,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,3,,1777,2671
69089491,Photo,Kea,Nestor notabilis,,Robert Johnson,2014-02-12,2014,2,12,1645,New Zealand,NZ-STL-073,Southland,Southland District,Milford Track--Pompolona Lodge,-44.8374606,167.8008413,Immature,,Unspecified,"","",,,,,,,S39221592,"",,,,,Nestor notabilis,kea1,Species,11517,,2.67,3,,930,1397
68282151,Photo,Kea,Nestor notabilis,,William Hull,2001-04-20,2001,4,20,0,New Zealand,NZ-WTC-057,West Coast,Westland District,Westland Tai Poutini NP -- Fox Glacier Walk,-43.4959350,170.0429106,"",,Unspecified,"","",,,,,,,S7422928,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,680,1024
68282141,Photo,Kea,Nestor notabilis,,William Hull,2001-04-20,2001,4,20,0,New Zealand,NZ-WTC-057,West Coast,Westland District,Westland Tai Poutini NP -- Fox Glacier Walk,-43.4959350,170.0429106,"",,Unspecified,"","",,,,,,,S7422928,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,680,1024
67671801,Photo,Kea,Nestor notabilis,,Kenneth Weaver,2009-11-26,2009,11,26,0,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,"",,Unspecified,"","",,,,,,,S24996284,"",,,,Sadly being fed food scraps by tour guides.,Nestor notabilis,kea1,Species,11517,,4.00,2,,970,1293
67671321,Photo,Kea,Nestor notabilis,,Kenneth Weaver,2009-11-26,2009,11,26,0,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,"",,Unspecified,"","",,,,,,,S24996284,"",,,,Sadly being fed food scraps by tour guides.,Nestor notabilis,kea1,Species,11517,,4.00,2,,1536,2048
67671291,Photo,Kea,Nestor notabilis,,Kenneth Weaver,2009-11-26,2009,11,26,0,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,"",,Unspecified,"","",,,,,,,S24996284,"",,,,Sadly being fed food scraps by tour guides.,Nestor notabilis,kea1,Species,11517,,4.00,2,,1178,1571
66941621,Photo,Kea,Nestor notabilis,,Jesse Golden,2016-12-23,2016,12,23,1330,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S33164781,"",,,,,Nestor notabilis,kea1,Species,11517,,4.00,1,,3888,5184
66941611,Photo,Kea,Nestor notabilis,,Jesse Golden,2016-12-23,2016,12,23,1330,New Zealand,NZ-WTC-057,West Coast,Westland District,"Arthur's Pass NP--Otira Viaduct Lookout",-42.8882557,171.5564167,"",,Unspecified,"","",,,,,,,S33164781,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,3888,5184
66941491,Photo,Kea,Nestor notabilis,,Jesse Golden,2016-12-23,2016,12,23,1100,New Zealand,NZ-CAN-062,Canterbury,Selwyn District,"Arthur's Pass Village",-42.9466223,171.5661049,"",,Unspecified,"","",,,,,,,S33164746,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,3888,5184
64885661,Photo,Kea,Nestor notabilis,,Ben Davis,2017-07-24,2017,7,24,1200,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--east Homer Tunnel,-44.7642000,167.9869000,"",,Unspecified,"","",,,,,,,S38423212,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,4000,6000
61445301,Photo,Kea,Nestor notabilis,,Jeremy Beck,2006-12-02,2006,12,2,0,New Zealand,NZ-WTC-057,West Coast,Westland District,Westland Tai Poutini NP--Franz Joseph Glacier Walk,-43.4358753,170.1706696,"",,Unspecified,"","",,,,,,,S37680064,"",,,,In the parking lot.,Nestor notabilis,kea1,Species,11517,,3.50,2,,1704,2272
60463501,Photo,Kea,Nestor notabilis,,Geoff de Lisle,2017-06-05,2017,6,5,1318,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Monkey Creek,-44.8003676,168.0215979,"",,Unspecified,"","",,,,,,,S37442674,"",,,Fresh faeces from kea with coprosma seeds,Two birds seen at the car park at Monkey Creek.  Birds investigated the vehicles as possible targets for destruction,Nestor notabilis,kea1,Species,11517,,1.00,1,,3456,4608
60463481,Photo,Kea,Nestor notabilis,,Geoff de Lisle,2017-06-05,2017,6,5,1318,New Zealand,NZ-STL-073,Southland,Southland District,Fiordland NP--Monkey Creek,-44.8003676,168.0215979,"",,Unspecified,"","",,,,,,,S37442674,"",,,,Two birds seen at the car park at Monkey Creek.  Birds investigated the vehicles as possible targets for destruction,Nestor notabilis,kea1,Species,11517,,5.00,1,,3648,5472
60463041,Photo,Kea,Nestor notabilis,,Bob Rigter,2017-06-02,2017,6,2,808,New Zealand,NZ-STL-073,Southland,Southland District,Kepler Track--Brod Bay to Iris Burn Hut,-45.3860334,167.6060808,"",,Unspecified,"","",,,,,,,S37345717,"",,,,,Nestor notabilis,kea1,Species,11517,,1.00,1,,1200,1600
59860641,Photo,Kea,Nestor notabilis,,Zsuzsanna Guba,2002-01-16,2002,1,16,0,New Zealand,NZ-WTC-057,West Coast,Westland District,Fox Glacier Village,-43.4613465,170.0165176,Adult,,Unspecified,"","",,,,,,,S37283842,"",,,,,Nestor notabilis,kea1,Species,11517,,5.00,1,,1199,1760
